@relation glass5-weka.filters.supervised.attribute.Discretize-R2-last

@attribute RI numeric
@attribute Na {'\'(-inf-13.785675]\'','\'(13.785675-inf)\''}
@attribute Mg {'\'(-inf-2.54583]\'','\'(2.54583-inf)\''}
@attribute Al {'\'All\''}
@attribute Si {'\'All\''}
@attribute K {'\'(-inf-0.009315]\'','\'(0.009315-inf)\''}
@attribute Ca {'\'All\''}
@attribute Ba {'\'All\''}
@attribute Fe {'\'All\''}
@attribute Class {positive,negative}

@data
1.519146,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515137,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.513155,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521196,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521515,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.5132,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516663,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.523679,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520421,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519943,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520581,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.52172,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519693,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.51115,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.519374,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.51828,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.518531,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.512995,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.518872,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.519055,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.519169,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',positive
1.516139,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.515091,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.522472,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516526,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520649,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.511309,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515569,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516389,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.523155,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515455,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516503,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516822,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516458,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.517187,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516162,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.517118,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.523656,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515137,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516845,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.51623,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515319,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516093,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518303,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516025,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.517278,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.51623,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518371,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516572,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.517323,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
