@relation glass0-weka.filters.supervised.attribute.Discretize-R2-last

@attribute RI numeric
@attribute Na {'\'All\''}
@attribute Mg {'\'(-inf-2.696245]\'','\'(2.696245-inf)\''}
@attribute Al {'\'(-inf-1.41992]\'','\'(1.41992-inf)\''}
@attribute Si {'\'All\''}
@attribute K {'\'(-inf-0.009315]\'','\'(0.009315-0.655155]\'','\'(0.655155-inf)\''}
@attribute Ca {'\'(-inf-10.67824]\'','\'(10.67824-inf)\''}
@attribute Ba {'\'(-inf-0.124425]\'','\'(0.124425-inf)\''}
@attribute Fe {'\'All\''}
@attribute Class {positive,negative}

@data
1.518007,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.515911,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516389,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.515911,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516549,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516731,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.521765,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516731,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.515957,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.514089,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.531242,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(0.124425-inf)\'','\'All\'',negative
1.518462,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.520672,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516731,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516594,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.517756,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516093,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.51664,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.521219,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516458,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.522107,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516936,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.517779,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.517961,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516093,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519351,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.517688,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.518326,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516708,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516549,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.521264,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516435,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519693,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519146,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.515137,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.513155,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.521196,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.521515,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.5132,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516663,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.523679,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.520421,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519943,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.520581,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.52172,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519693,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(-inf-0.009315]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.51115,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519374,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.51828,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.518531,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.512995,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.518872,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519055,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.519169,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(10.67824-inf)\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516139,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.515091,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.522472,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.516526,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.520649,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.511309,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.515569,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516389,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.523155,'\'All\'','\'(2.696245-inf)\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(-inf-0.124425]\'','\'All\'',negative
1.515455,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516503,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516822,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516458,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.517187,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516162,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.517118,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.523656,'\'All\'','\'(-inf-2.696245]\'','\'(-inf-1.41992]\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.515137,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516845,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.51623,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.515319,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516093,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.518303,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516025,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.517278,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.51623,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(0.009315-0.655155]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.518371,'\'All\'','\'(2.696245-inf)\'','\'(1.41992-inf)\'','\'All\'','\'(0.655155-inf)\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.516572,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
1.517323,'\'All\'','\'(-inf-2.696245]\'','\'(1.41992-inf)\'','\'All\'','\'(-inf-0.009315]\'','\'(-inf-10.67824]\'','\'(0.124425-inf)\'','\'All\'',negative
